index,번지,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,구,동,평,계약년,계약월,평형
816416,532,마포프레스티지자이,114.7224,202204,7,196000,1,2021,대흥로24길 24,마포구,염리동,37.9,2022,4,30평대
816417,532,마포프레스티지자이,42.9683,202205,12,52000,3,2021,대흥로24길 24,마포구,염리동,14.2,2022,5,10평대
816418,532,마포프레스티지자이,42.9683,202205,12,52000,3,2021,대흥로24길 24,마포구,염리동,14.2,2022,5,10평대
816419,532,마포프레스티지자이,42.9683,202205,23,51000,1,2021,대흥로24길 24,마포구,염리동,14.2,2022,5,10평대
816420,532,마포프레스티지자이,59.9213,202205,25,120000,7,2021,숭문16다길 10-5,마포구,염리동,19.8,2022,5,10평대
816421,532,마포프레스티지자이,59.9213,202205,30,117000,6,2021,숭문16다길 10-5,마포구,염리동,19.8,2022,5,10평대
816422,532,마포프레스티지자이,59.9286,202207,1,127000,8,2021,대흥로24길 24,마포구,염리동,19.8,2022,7,10평대
816434,515-1,상록,49.8,202202,9,75000,2,1997,숭문길 106,마포구,염리동,16.4,2022,2,10평대
816435,515-1,상록,57.88,202203,12,89000,18,1997,숭문길 106,마포구,염리동,19.1,2022,3,10평대
816436,515-1,상록,58.71,202204,2,94000,13,1997,숭문길 106,마포구,염리동,19.4,2022,4,10평대
816437,515-1,상록,58.71,202205,5,93000,4,1997,숭문길 106,마포구,염리동,19.4,2022,5,10평대
816438,515-1,상록,58.71,202207,2,95000,20,1997,숭문길 106,마포구,염리동,19.4,2022,7,10평대
816445,520,염리삼성래미안,114.48,202204,30,145000,10,2001,백범로25길 63,마포구,염리동,37.8,2022,4,30평대
816447,10-54,우리파크아파트,23.2,202201,24,29000,5,2021,대흥로24길 27,마포구,염리동,7.7,2022,1,10평이하
816448,10-54,우리파크아파트,19.71,202201,24,27000,4,2021,대흥로24길 27,마포구,염리동,6.5,2022,1,10평이하
816449,10-54,우리파크아파트,22.18,202201,24,28000,2,2021,대흥로24길 27,마포구,염리동,7.3,2022,1,10평이하
816450,10-54,우리파크아파트,22.92,202201,24,29000,4,2021,대흥로24길 27,마포구,염리동,7.6,2022,1,10평이하
816451,10-54,우리파크아파트,22.92,202201,24,29000,2,2021,대흥로24길 27,마포구,염리동,7.6,2022,1,10평이하
816452,10-54,우리파크아파트,19.72,202201,24,27000,3,2021,대흥로24길 27,마포구,염리동,6.5,2022,1,10평이하
816453,10-54,우리파크아파트,22.18,202201,24,29000,4,2021,대흥로24길 27,마포구,염리동,7.3,2022,1,10평이하
816454,10-54,우리파크아파트,22.92,202201,24,29000,3,2021,대흥로24길 27,마포구,염리동,7.6,2022,1,10평이하
816455,10-54,우리파크아파트,22.92,202201,24,29000,5,2021,대흥로24길 27,마포구,염리동,7.6,2022,1,10평이하
816456,10-54,우리파크아파트,22.04,202201,24,28000,4,2021,대흥로24길 27,마포구,염리동,7.3,2022,1,10평이하
816457,10-54,우리파크아파트,19.72,202201,24,27000,3,2021,대흥로24길 27,마포구,염리동,6.5,2022,1,10평이하
816458,10-54,우리파크아파트,22.9,202201,24,29000,1,2021,대흥로24길 27,마포구,염리동,7.6,2022,1,10평이하
816459,10-54,우리파크아파트,22.92,202201,24,28000,1,2021,대흥로24길 27,마포구,염리동,7.6,2022,1,10평이하
816460,10-54,우리파크아파트,19.72,202201,24,27000,2,2021,대흥로24길 27,마포구,염리동,6.5,2022,1,10평이하
816461,10-54,우리파크아파트,28.5,202201,24,36000,1,2021,대흥로24길 27,마포구,염리동,9.4,2022,1,10평이하
816462,161-1,중앙하이츠,83.82,202201,15,117000,13,1998,독막로 289,마포구,염리동,27.7,2022,1,20평대
816463,161-1,중앙하이츠,83.82,202203,16,114000,8,1998,독막로 289,마포구,염리동,27.7,2022,3,20평대
816465,508,e편한세상마포리버파크,59.98,202208,6,156000,17,2016,토정로31길 24,마포구,용강동,19.8,2022,8,10평대
816471,380,마포용강삼성래미안,59.99,202205,28,116000,15,2003,큰우물로 28,마포구,용강동,19.8,2022,5,10평대
816472,380,마포용강삼성래미안,59.98,202207,6,124000,9,2003,큰우물로 28,마포구,용강동,19.8,2022,7,10평대
816474,36-29,강림월드타운,79.6,202206,14,79000,1,2002,성암로7길 14,마포구,중동,26.3,2022,6,20평대
816478,392,마포중동현대,84.9,202203,18,95000,5,2001,성암로 91,마포구,중동,28.0,2022,3,20평대
816479,39-9,백명TRENDYAPT,107.17,202205,6,81000,4,2004,성암로7길 22,마포구,중동,35.4,2022,5,30평대
816485,398,울트라월드컵(참누리),84.9406,202204,12,105000,13,2006,월드컵북로38길 53,마포구,중동,28.0,2022,4,20평대
816486,398,울트라월드컵(참누리),84.9406,202205,3,108000,12,2006,월드컵북로38길 54,마포구,중동,28.0,2022,5,20평대
816488,391,중동계룡아파트,84.6,202205,4,89000,1,2000,월드컵북로38가길 20,마포구,중동,27.9,2022,5,20평대
816490,449,마포웨스트리버태영데시앙,84.391,202201,15,147000,1,2019,서강로3길 32,마포구,창전동,27.9,2022,1,20평대
816497,438,신촌금호,84.87,202205,26,103000,2,2001,서강로9길 19,마포구,창전동,28.0,2022,5,20평대
816498,439,신촌태영데시앙,84.97,202201,24,119000,6,2003,서강로9길 45,마포구,창전동,28.0,2022,1,20평대
816499,439,신촌태영데시앙,84.97,202205,28,128000,11,2003,서강로9길 45,마포구,창전동,28.0,2022,5,20평대
816502,42-7,중앙하이츠101동,57.86,202204,16,61000,3,2007,와우산로30길 135,마포구,창전동,19.1,2022,4,10평대
816506,440,창전동현대홈타운,84.978,202202,13,113000,2,2005,서강로 83,마포구,창전동,28.0,2022,2,20평대
816507,440,창전동현대홈타운,59.651,202207,9,113000,7,2005,서강로 83,마포구,창전동,19.7,2022,7,10평대
816508,440,창전동현대홈타운,84.978,202207,12,137000,18,2005,서강로 83,마포구,창전동,28.0,2022,7,20평대
816510,437,창전래미안,84.93,202204,23,133000,16,1998,서강로 95,마포구,창전동,28.0,2022,4,20평대
816511,437,창전래미안,84.93,202205,9,130000,13,1998,서강로 95,마포구,창전동,28.0,2022,5,20평대
816512,437,창전래미안,114.82,202205,9,136000,5,1998,서강로 95,마포구,창전동,37.9,2022,5,30평대
816513,437,창전래미안,114.82,202205,24,139000,15,1998,서강로 95,마포구,창전동,37.9,2022,5,30평대
816514,437,창전래미안,84.93,202206,13,130000,15,1998,서강로 95,마포구,창전동,28.0,2022,6,20평대
816516,443,해모로,83.85,202206,6,107000,3,2007,토정로 167,마포구,창전동,27.7,2022,6,20평대
816519,138,한강삼성,59.97,202203,22,100000,6,1997,토정로32길 11,마포구,토정동,19.8,2022,3,10평대
816523,101,한강밤섬자이,132.54,202202,7,220000,4,2010,토정로 158,마포구,하중동,43.7,2022,2,40평대
816524,468,두영이지안,73.58,202203,30,82000,7,2005,희우정로1길 48,마포구,합정동,24.3,2022,3,20평대
816531,200-1,펠리스아트빌,99.6,202205,12,137000,2,2003,토정로 34,마포구,합정동,32.9,2022,5,30평대
816532,467,한강동원아파트,84.92,202202,18,116000,8,2003,토정로2길 6-12,마포구,합정동,28.0,2022,2,20평대
816541,225,래미안웰스트림,114.99,202201,9,196000,2,2016,토정로18길 11,마포구,현석동,38.0,2022,1,30평대
816542,225,래미안웰스트림,84.98,202201,19,160000,3,2016,토정로18길 11,마포구,현석동,28.0,2022,1,20평대
816543,225,래미안웰스트림,114.95,202204,20,212000,18,2016,토정로18길 11,마포구,현석동,37.9,2022,4,30평대
816544,225,래미안웰스트림,84.96,202205,1,171000,11,2016,토정로18길 11,마포구,현석동,28.0,2022,5,20평대
816545,225,래미안웰스트림,84.98,202205,2,171000,12,2016,토정로18길 11,마포구,현석동,28.0,2022,5,20평대
816550,220,밤섬힐스테이트,59.4,202201,27,107000,8,1999,신수로3길 23,마포구,현석동,19.6,2022,1,10평대
816551,286-1,DMC금호리첸시아,59.98,202208,1,117000,25,2022,수색로2길 39,서대문구,남가좌동,19.8,2022,8,10평대
816552,377,DMC래미안클라시스,59.59,202201,10,84000,1,2000,증가로 191,서대문구,남가좌동,19.7,2022,1,10평대
816553,377,DMC래미안클라시스,59.93,202202,25,84000,2,2000,증가로 191,서대문구,남가좌동,19.8,2022,2,10평대
816554,377,DMC래미안클라시스,59.93,202203,3,87000,8,2000,증가로 191,서대문구,남가좌동,19.8,2022,3,10평대
816555,377,DMC래미안클라시스,59.93,202203,16,83000,5,2000,증가로 191,서대문구,남가좌동,19.8,2022,3,10평대
816556,377,DMC래미안클라시스,59.93,202204,23,84000,1,2000,증가로 191,서대문구,남가좌동,19.8,2022,4,10평대
816568,388,DMC센트럴아이파크,59.99,202202,14,113000,5,2018,증가로 150,서대문구,남가좌동,19.8,2022,2,10평대
816569,388,DMC센트럴아이파크,59.91,202202,22,110000,14,2018,증가로 150,서대문구,남가좌동,19.8,2022,2,10평대
816570,388,DMC센트럴아이파크,103.19,202202,28,179000,9,2018,증가로 150,서대문구,남가좌동,34.1,2022,2,30평대
816571,388,DMC센트럴아이파크,84.98,202208,1,148000,14,2018,증가로 150,서대문구,남가좌동,28.0,2022,8,20평대
816574,381,DMC센트레빌,84.98,202202,12,102000,3,2009,거북골로 120,서대문구,남가좌동,28.0,2022,2,20평대
816575,381,DMC센트레빌,114.85,202202,27,131000,11,2009,거북골로 120,서대문구,남가좌동,37.9,2022,2,30평대
816576,381,DMC센트레빌,84.87,202204,20,97000,2,2009,거북골로 120,서대문구,남가좌동,28.0,2022,4,20평대
816577,381,DMC센트레빌,59.95,202206,11,93000,2,2009,거북골로 120,서대문구,남가좌동,19.8,2022,6,10평대
816581,389,DMC에코자이,59.656,202203,30,112000,4,2019,거북골로 84,서대문구,남가좌동,19.7,2022,3,10평대
816582,389,DMC에코자이,59.79,202204,30,112000,3,2019,거북골로 84,서대문구,남가좌동,19.7,2022,4,10평대
816583,389,DMC에코자이,59.79,202206,3,113000,7,2019,거북골로 84,서대문구,남가좌동,19.7,2022,6,10평대
816596,385,DMC파크뷰자이1단지,84.98,202204,5,142000,15,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,4,20평대
816597,385,DMC파크뷰자이1단지,120.006,202204,6,173000,20,2015,가재울미래로 2,서대문구,남가좌동,39.6,2022,4,30평대
816598,385,DMC파크뷰자이1단지,84.971,202205,4,140000,20,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,5,20평대
816599,385,DMC파크뷰자이1단지,84.971,202205,11,140000,27,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,5,20평대
816600,385,DMC파크뷰자이1단지,84.971,202205,29,135000,4,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,5,20평대
816601,385,DMC파크뷰자이1단지,84.974,202206,3,143000,17,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,6,20평대
816608,384,DMC파크뷰자이2단지,84.968,202202,11,129000,3,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,2,20평대
816609,384,DMC파크뷰자이2단지,59.981,202202,18,109000,10,2015,가재울미래로 2,서대문구,남가좌동,19.8,2022,2,10평대
816610,384,DMC파크뷰자이2단지,84.909,202203,31,138000,15,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,3,20평대
816611,384,DMC파크뷰자이2단지,84.99,202206,14,137000,12,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,6,20평대
816612,384,DMC파크뷰자이2단지,84.99,202208,16,146000,14,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,8,20평대
816613,386,DMC파크뷰자이3단지,59.981,202203,2,110000,9,2015,가재울미래로 2,서대문구,남가좌동,19.8,2022,3,10평대
816614,386,DMC파크뷰자이3단지,59.981,202203,26,107000,5,2015,가재울미래로 2,서대문구,남가좌동,19.8,2022,3,10평대
816615,386,DMC파크뷰자이3단지,84.968,202205,2,138000,14,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,5,20평대
816616,386,DMC파크뷰자이3단지,84.968,202205,3,138000,14,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,5,20평대
816617,386,DMC파크뷰자이3단지,59.981,202205,18,111000,11,2015,가재울미래로 2,서대문구,남가좌동,19.8,2022,5,10평대
816618,386,DMC파크뷰자이3단지,59.981,202207,20,115000,3,2015,가재울미래로 2,서대문구,남가좌동,19.8,2022,7,10평대
816619,386,DMC파크뷰자이3단지,59.981,202207,22,115000,3,2015,가재울미래로 2,서대문구,남가좌동,19.8,2022,7,10평대
816621,382,DMC파크뷰자이4단지,84.968,202208,1,142000,13,2015,가재울미래로 2,서대문구,남가좌동,28.0,2022,8,20평대
816632,376,남가좌동현대,84.78,202203,21,94000,3,1999,가재울로 45,서대문구,남가좌동,28.0,2022,3,20평대
816633,376,남가좌동현대,59.4,202203,21,78000,8,1999,가재울로 45,서대문구,남가좌동,19.6,2022,3,10평대
816634,376,남가좌동현대,59.4,202205,20,82000,15,1999,가재울로 45,서대문구,남가좌동,19.6,2022,5,10평대
816635,376,남가좌동현대,84.78,202206,2,105000,13,1999,가재울로 45,서대문구,남가좌동,28.0,2022,6,20평대
816636,376,남가좌동현대,59.4,202207,23,79000,2,1999,가재울로 45,서대문구,남가좌동,19.6,2022,7,10평대
816642,387,디엠씨엘가,30.36,202201,28,33000,2,2017,모래내로 151,서대문구,남가좌동,10.0,2022,1,10평이하
816643,387,디엠씨엘가,13.03,202202,7,14000,3,2017,모래내로 151,서대문구,남가좌동,4.3,2022,2,10평이하
816644,387,디엠씨엘가,30.36,202202,10,36000,10,2017,모래내로 151,서대문구,남가좌동,10.0,2022,2,10평이하
816645,387,디엠씨엘가,13.03,202202,16,14000,3,2017,모래내로 151,서대문구,남가좌동,4.3,2022,2,10평이하
816646,387,디엠씨엘가,30.36,202203,11,34000,5,2017,모래내로 151,서대문구,남가좌동,10.0,2022,3,10평이하
816647,387,디엠씨엘가,30.36,202204,1,35000,4,2017,모래내로 151,서대문구,남가좌동,10.0,2022,4,10평이하
816648,387,디엠씨엘가,30.36,202205,6,35000,2,2017,모래내로 151,서대문구,남가좌동,10.0,2022,5,10평이하
816649,387,디엠씨엘가,13.03,202205,24,14000,2,2017,모래내로 151,서대문구,남가좌동,4.3,2022,5,10평이하
816650,387,디엠씨엘가,13.03,202205,24,14000,2,2017,모래내로 151,서대문구,남가좌동,4.3,2022,5,10평이하
816651,387,디엠씨엘가,30.36,202206,7,35000,7,2017,모래내로 151,서대문구,남가좌동,10.0,2022,6,10평이하
816652,387,디엠씨엘가,13.03,202206,7,14000,5,2017,모래내로 151,서대문구,남가좌동,4.3,2022,6,10평이하
816653,387,디엠씨엘가,30.36,202206,9,36000,8,2017,모래내로 151,서대문구,남가좌동,10.0,2022,6,10평이하
816654,387,디엠씨엘가,30.36,202206,9,34000,3,2017,모래내로 151,서대문구,남가좌동,10.0,2022,6,10평이하
816655,387,디엠씨엘가,13.03,202206,20,14000,3,2017,모래내로 151,서대문구,남가좌동,4.3,2022,6,10평이하
816656,387,디엠씨엘가,30.36,202207,16,36000,12,2017,모래내로 151,서대문구,남가좌동,10.0,2022,7,10평이하
816659,379,래미안남가좌2차,59.788,202205,13,95000,11,2005,수색로6길 43,서대문구,남가좌동,19.7,2022,5,10평대
816660,379,래미안남가좌2차,84.806,202205,17,101000,4,2005,수색로6길 43,서대문구,남가좌동,28.0,2022,5,20평대
816663,380,쌍용스윗닷홈,128.21,202205,26,132000,4,2005,거북골로 91-6,서대문구,남가좌동,42.3,2022,5,40평대
816664,380,쌍용스윗닷홈,84.98,202206,22,115000,8,2005,거북골로 91-6,서대문구,남가좌동,28.0,2022,6,20평대
816666,105-1,창덕에버빌,80.33,202205,16,89000,16,1998,모래내로 143,서대문구,남가좌동,26.5,2022,5,20평대
816667,105-1,창덕에버빌,80.33,202205,16,87000,12,1998,모래내로 143,서대문구,남가좌동,26.5,2022,5,20평대
816671,261,돈의문센트레빌,59.98,202203,5,106000,8,2011,독립문로14길 33,서대문구,냉천동,19.8,2022,3,10평대
816672,261,돈의문센트레빌,84.99,202203,31,138000,10,2011,독립문로14길 33,서대문구,냉천동,28.0,2022,3,20평대
816673,261,돈의문센트레빌,59.98,202204,2,105000,6,2011,독립문로14길 33,서대문구,냉천동,19.8,2022,4,10평대
816674,261,돈의문센트레빌,114.98,202204,5,146000,8,2011,독립문로14길 33,서대문구,냉천동,37.9,2022,4,30평대
816675,261,돈의문센트레빌,59.98,202205,6,103000,4,2011,독립문로14길 33,서대문구,냉천동,19.8,2022,5,10평대
816676,261,돈의문센트레빌,114.98,202205,14,143000,3,2011,독립문로14길 33,서대문구,냉천동,37.9,2022,5,30평대
816677,261,돈의문센트레빌,114.98,202205,14,145000,9,2011,독립문로14길 33,서대문구,냉천동,37.9,2022,5,30평대
816680,260,동부센트레빌,84.93,202201,26,102000,8,2002,독립문로14길 74,서대문구,냉천동,28.0,2022,1,20평대
816683,144,럭키대현,59.7,202202,18,79000,15,1999,이화여대길 50-12,서대문구,대현동,19.7,2022,2,10평대
816684,144,럭키대현,121.6,202203,3,85000,3,1999,이화여대길 50-12,서대문구,대현동,40.1,2022,3,40평대
816685,144,럭키대현,83.38,202208,13,101000,12,1999,이화여대길 50-12,서대문구,대현동,27.5,2022,8,20평대
816690,104-36,신촌자이엘라,25.21,202203,31,27000,23,2014,신촌로 149,서대문구,대현동,8.3,2022,3,10평이하
816691,104-36,신촌자이엘라,23.36,202207,15,27000,21,2014,신촌로 149,서대문구,대현동,7.7,2022,7,10평이하
